fecha	titular	fuente	categoria
2018-11-27 16:35:34-03	Científicos descubren el antepasado más gigantesco de los dinosaurios y reescribiría la historia	bles.com	Ciencia y Tecnologia
2018-11-26 20:17:58-03	Las mejores apps Android para organizar tu día	PCWorld México	Ciencia y Tecnologia
2018-11-27 12:32:20-03	El dolor de los famosos por la temprana muerte del bailarín Pier Fritzsche, a los 37 años	Ciudad Magazine	Entretenimiento
2018-11-27 18:32:47-03	"El look de Sol Pérez en los Martín Fierro de Radio que generó controversia: ""No tenía bombacha"""	Infobae.com	Entretenimiento
2018-11-27 15:27:33-03	"Marcelo Tinelli intervino en la feroz pelea de Sol Pérez y Lourdes Sánchez: ""No está bueno..."""	Ciudad Magazine	Entretenimiento
2018-11-27 11:41:38-03	Sol Pérez protagonista de una polémica en los Martín Fierro de radio 2018	Clarín.com	Entretenimiento
2018-11-27 15:41:36-03	Murió el creador de Bob Esponja, Stephen Hillenburg a los 57 años	Infobae.com	Entretenimiento
2018-11-27 15:04:00-03	"Ciro y su nuevo video: ""Conocí muchas chicas que tenían un novio golpeador"""	LA NACION	Entretenimiento
2018-11-27 15:00:48-03	Catherine Zeta Jones rompió el silencio: su reacción cuando su marido fue denunciado por acoso sexual	Clarín.com	Entretenimiento
2018-11-27 16:09:28-03	"Pablo Carrasco, un favorito de la gente, volvió a ""La voz argentina"" y emocionó a todos con un clásico"	TN	Entretenimiento
2018-11-27 08:42:11-03	Calu Rivero confirmó su regreso a la TV	Diario ElSol.com.ar Mendoza	Entretenimiento
2018-11-27 14:01:14-03	Matías Martin confirmó la desvinculación de Cabito de Basta De Todo: “Me hago cargo”	Clarín.com	Entretenimiento
2018-11-27 15:51:21-03	El dólar retrocedió 40 centavos y la tasa frenó su seguidilla de bajas	El Cronista	Economia
2018-11-27 15:07:33-03	Multan por $ 460 millones a Edesur y Edenor por cortes e incumplimientos	Clarín.com	Economia
2018-11-27 16:41:33-03	El riesgo país perfora los 700 puntos y toca máximo en más de 2 meses	Ambito.com	Economia
2018-11-27 17:37:30-03	Cómo abrir una cuenta gratis y rápido en el primer banco 100% digital de la Argentina	Contexto	Economia
2018-11-27 02:10:45-03	Las ventas bajaron 15,1% en los shoppings y 7,9% en los supermercados	LA NACION	Economia
2018-11-27 11:57:41-03	General Motors mira al futuro y choca con Donald Trump	Clarín.com	Economia
2018-11-27 18:17:44-03	Jack Ma, el hombre más rico de China, es miembro del Partido Comunista	LA NACION	Economia
2018-11-27 09:37:32-03	En 2018 se venderán 2,3 millones menos de celulares	Diario 26	Economia
2018-11-27 06:22:44-03	De la mano de Pampa y Tenaris, el Merval ganó un 1,3% (ayudaron dólar y Wall Street)	Ambito.com	Economia
2018-11-27 12:39:46-03	Los combustibles volverían a subir el fin de semana	AIM Digital	Economia
2018-11-27 18:27:05-03	"Es un desastre"": preocupación y silencio en el establishment luego del procesamiento del CEO de Techint	Infobae.com	Internacional
2018-11-27 18:33:32-03	La vida loca de El Chapo Guzmán: yates, clínicas suizas y hasta un zoológico	El Comercio	Internacional
2018-11-27 13:26:41-03	El susto de su vida: no le ataron el arnés y voló en ala delta colgando de las manos	Infobae.com	Internacional
2018-11-27 12:47:49-03	Las expectativas de los agronegocios argentinos hacia la Cumbre del G20	Infobae.com	Internacional
2018-11-27 17:01:31-03	Viajó con su novio a Brasil y la prendió fuego mientras dormía: está grave	Minutouno.com	Internacional
2018-11-27 10:19:11-03	Human Rights Watch denunció al príncipe saudí	Página 12	Internacional
2018-11-27 15:31:13-03	Ucrania presiona a la Argentina para que el G20 condene a Rusia por las agresiones militares	Infobae.com	Internacional
2018-11-27 18:29:48-03	La RAE rechaza el lenguaje inclusivo: ""No hablamos así"	LA NACION	Internacional
2018-11-27 15:55:00-03	"Casa Blanca, ""decepcionada"" por respuesta de China sobre comercio antes de cumbre Trump-Xi"	Reuters España	Internacional
2018-11-27 17:15:00-03	Latam espera la notificación oficial para instrumentar un nuevo vuelo a Malvinas	Télam	Internacional
2018-11-27 19:50:56-03	El sindicato de Comercio reabrió su paritaria y consiguió un aumento extra de 20% en tres cuotas	Infobae.com	Nacional
2018-11-27 19:02:57-03	"Me mandé un moco"", los mensajes de WhatsApp del hombre que se atrincheró en Tolosa	TN	Nacional
2018-11-27 18:41:44-03	Cerca de 300 jueces comenzarán a pagar Ganancias y ya hubo reacciones contra el fallo de la Corte	Infobae.com	Nacional
2018-11-27 13:31:13-03	Se masturbó delante de una pasajera en el colectivo, ella lo filmó, lo escrachó y lo detuvieron	Infobae.com	Nacional
2018-11-27 19:10:07-03	Falleció el padre del gobernador Cornejo	MDZ Online	Nacional
2018-11-27 16:43:11-03	La marcha central en rechazo al G20 llegará hasta Plaza Congreso pero aún se negocia el recorrido	Télam	Nacional
2018-11-27 14:24:14-03	Dujovne dijo que hay condiciones para que baje la nafta	Télam	Nacional
2018-11-27 02:37:32-03	Martín Ocampo: ""Soy el responsable político de lo que pasó el sábado"	Infobae.com	Nacional
2018-11-26 09:56:27-03	Prevén cielo nublado y alta probabilidad de lluvia en la Ciudad de México	Noticieros Televisa	Nacional
2018-11-27 17:12:08-03	Córdoba: detienen a una mujer por amenazar al fiscal Moldes en Facebook	LA NACION	Nacional
2018-11-27 19:02:57-03	"Me mandé un moco"", los mensajes de WhatsApp del hombre que se atrincheró en Tolosa	TN	Destacadas
2018-11-27 18:27:05-03	""Es un desastre"": preocupación y silencio en el establishment luego del procesamiento del CEO de Techint	Infobae.com	Destacadas
2018-11-27 17:50:59-03	Incremento salarial: comercio cerró un del 20% que totaliza un 45% anual	Ambito.com	Destacadas
2018-11-27 13:21:24-03	La Corte Suprema definió que los jueces que asumieron desde 2017 deben pagar el impuesto a las Ganancias	Clarín.com	Destacadas
2018-11-27 09:46:56-03	Viajaba de mochilera con su novio y está grave: él le prendió fuego mientras dormía	Clarín.com	Destacadas
2018-11-27 18:22:37-03	Trump confirmó que cenará con Xi tras el cierre del G-20 y abrió una puerta para el fin de la guerra comercial	LA NACION	Destacadas
2018-11-27 19:01:21-03	Apareció un video que muestra a un barra de Boca en el Monumental	Infobae.com	Destacadas
2018-11-27 18:20:38-03	Dujovne dice que no hay por qué alarmarse por la suba del dólar	Clarín.com	Destacadas
2018-11-27 15:18:12-03	La silenciosa y heroica forma en la que Pier Fritzsche luchó contra el cáncer	Infobae.com	Destacadas
2018-11-27 13:11:28-03	La Argentina y el Reino Unido confirmaron un vuelo entre Córdoba y Malvinas	LA NACION	Destacadas
2018-11-27 17:59:51-03	Una mala noticia para Boca en la integración del Tribunal que decidirá sobre la Superfinal	Clarín.com	Deportes
2018-11-27 19:01:21-03	Apareció un video que muestra a un barra de Boca en el Monumental	Infobae.com	Deportes
2018-11-27 17:18:47-03	Tres jugadores de Boca fueron informados por la Conmebol y podrían ser sancionados	Clarín.com	Deportes
2018-11-27 17:16:21-03	Locura en Grecia: la batalla entre los ultras del AEK Atenas y el Ajax en la previa del partido	Infobae.com	Deportes
2018-11-27 19:11:49-03	Rodrigo Mora y Juan Fernando Quintero, desafectados para las semis de Copa Argentina	Marca Claro Argentina	Deportes
2018-11-27 17:17:21-03	Boca-River, el superclásico de la vergüenza: Empezó como una fiesta y casi termina en tragedia	Infobae.com	Deportes
2018-11-26 18:07:04-03	Tinelli se metió de lleno en la final River vs Boca	Diario Uno	Deportes
2018-11-27 17:30:53-03	¿Cuáles pueden ser las consecuencias para Boca si no se presenta a jugar?	RADIO FÉNIX 95.1	Deportes
2018-11-27 18:36:28-03	Documento: los impactos desde adentro del ómnibus de Manchester City que en abril fue atacado como el de Boca	LA NACION	Deportes
2018-11-27 17:33:42-03	Más salidas en Huila: Edwar López es el primer refuerzo en Argentina	FutbolRed	Deportes
2018-11-27 16:13:16-03	La encrucijada de la dermatitis atópica, subdiagnóstico y confusión con otras enfermedades	Infobae.com	Salud
2018-11-27 13:01:29-03	China investigará el caso de las gemelas que fueron modificadas genéticamente	TN	Salud
2018-11-27 13:15:43-03	Última semana de la Campaña de Vacunación contra el Sarampión y la Rubéola en Chubut	Diario EL CHUBUT	Salud
2018-11-27 11:17:48-03	Confirman un caso de meningitis en una nena de 10 años en San Juan	Diario La Provincia SJ	Salud
2018-11-27 17:23:12-03	Corrientes: llegaron 6.000 vacunas contra la meningitis	CorrientesHoy.com (Comunicado de prensa)	Salud
2018-11-27 18:05:00-03	Vídeos familiares pueden servir para diagnosticar autismo en niños	Hoy Los Angeles	Salud
2018-11-27 17:44:00-03	El viernes finaliza la campaña gratuita de vacunación triple viral	www.minutobalcarce.com.ar	Salud
2018-11-27 11:32:47-03	Jornada preventivo- educativa por el Día Mundial de la Acción contra el SIDA	Perspectiva Sur	Salud
2018-11-26 21:08:57-03	Es importante no perforar las orejas de los recién nacidos	Padresehijos	Salud
2018-11-26 10:52:27-03	Advierten que infecciones intrahospitalarias llegaron a los domicilios particulares	Los Andes (Mendoza)	Salud
2018-11-27 10:08:52-03	Así se ve el paisaje de Marte desde la sonda que envió la NASA	Clarín.com	Ciencia y Tecnologia
2018-11-27 02:42:00-03	Google Maps: Reseñas de lugares ahora podrán incluir etiquetas	El Comercio	Ciencia y Tecnologia
2018-11-27 18:04:00-03	MobData: 'iPhone, de pobres y maleducados; Huawei, de ricos'	Excélsior	Ciencia y Tecnologia
2018-11-27 19:00:19-03	Confirmado: 'Red Dead Online' tiene un modo battle royale	Hipertextual	Ciencia y Tecnologia
2018-11-27 18:10:49-03	¿Por qué algunos dinosaurios ponían huevos de colores?	La 100	Ciencia y Tecnologia
2018-11-25 19:44:24-03	Descubrimiento del reptil herbívoro más antiguo da nuevos indicios sobre evolución	El Comercio	Ciencia y Tecnologia
2018-11-27 13:25:03-03	YouTube y YouTube Music lanzan descuento en suscripción para estudiantes	CNET en Español	Ciencia y Tecnologia
2018-11-27 13:56:00-03	Crisis en Facebook: Renuncia el director de negocios de WhatsApp y Zuckerberg se queda sin aliados	RPP	Ciencia y Tecnologia
2018-11-27 16:35:34-03	Científicos descubren el antepasado más gigantesco de los dinosaurios y reescribiría la historia	bles.com	Ciencia y Tecnologia
2018-11-27 07:19:00-03	Se viene una tremenda actualización para WhatsApp	Diario San Rafael	Ciencia y Tecnologia
2018-11-27 16:58:11-03	La fuerte decisión que Pier Fritzsche tomó durante la lucha contra su enfermedad y cuál fue su última voluntad	Ciudad Magazine	Entretenimiento
2018-11-27 11:41:38-03	Sol Pérez protagonista de una polémica en los Martín Fierro de radio 2018	Clarín.com	Entretenimiento
2018-11-27 13:47:43-03	Lourdes Sánchez rompió en llanto tras la polémica frase de Sol Pérez sobre su hijo: ""Pasó todos los límites"	Ciudad Magazine	Entretenimiento
2018-11-27 14:38:00-03	Tinelli le pidió un abrazo a Laurita con Flor Vigna y le respondió...	Contexto	Entretenimiento
2018-11-27 15:41:36-03	Murió el creador de Bob Esponja, Stephen Hillenburg a los 57 años	Infobae.com	Entretenimiento
2018-11-27 09:30:37-03	"Cinthia Fernández con su novio y su mamá en el cumple de su hija menor: ""¡Los amo profundamente!"""	Ciudad Magazine	Entretenimiento
2018-11-27 19:07:56-03	¡Qué viva el amor! Maju Lozano y su novio anunciaron su compromiso en vivo	Infobae.com	Entretenimiento
2018-11-27 15:00:48-03	Catherine Zeta Jones rompió el silencio: su reacción cuando su marido fue denunciado por acoso sexual	Clarín.com	Entretenimiento
2018-11-26 16:29:46-03	Mica Viciconte quedó imputada tras protagonizar un accidente de tránsito	LA NACION	Entretenimiento
2018-11-27 15:14:02-03	"El boom de La Voz: ""Lo que menos importa es la imagen del concursante: nosotros buscamos al artista"""	Infobae.com	Entretenimiento
2018-11-27 15:51:21-03	El dólar retrocedió 40 centavos y la tasa frenó su seguidilla de bajas	El Cronista	Economia
2018-11-27 15:07:33-03	Multan por $ 460 millones a Edesur y Edenor por cortes e incumplimientos	Clarín.com	Economia
2018-11-27 18:57:00-03	Wall Street cierra en verde y el Dow Jones sube un 0.44 %	El Diario de Yucatán	Economia
2018-11-27 02:10:45-03	Las ventas bajaron 15,1% en los shoppings y 7,9% en los supermercados	LA NACION	Economia
2018-11-27 16:29:13-03	Cómo abrir una cuenta gratis y en pocos minutos en el primer banco 100% digital de la Argentina	Infobae.com	Economia
2018-11-27 07:50:31-03	Celulares: estiman que se venderán 2,3 millones menos este año	Ambito.com	Economia
2018-11-27 18:17:44-03	Jack Ma, el hombre más rico de China, es miembro del Partido Comunista	LA NACION	Economia
2018-11-27 19:02:08-03	General Motors cerrará cinco plantas y echará empleados: Trump respondió furioso	Clarín.com	Economia
2018-11-27 11:56:50-03	La bolsa porteña acumula su quinta alza consecutiva: avanza un 1%	Ambito.com	Economia
2018-11-27 11:52:33-03	¡Atención! Habrá un nuevo aumento en los combustibles en diciembre	Tucumán A las 7	Economia
2018-11-27 18:27:05-03	"Es un desastre"": preocupación y silencio en el establishment luego del procesamiento del CEO de Techint	Infobae.com	Internacional
2018-11-27 18:22:37-03	Trump confirmó que cenará con Xi tras el cierre del G-20 y abrió una puerta para el fin de la guerra comercial	LA NACION	Internacional
2018-11-27 18:52:54-03	Jets, yates, mansiones y zoológicos: testigo reveló la opulenta vida de ""El Chapo"" Guzmán	Infobae.com	Internacional
2018-11-27 13:26:41-03	El susto de su vida: no le ataron el arnés y voló en ala delta colgando de las manos	Infobae.com	Internacional
2018-11-27 18:29:48-03	La RAE rechaza el lenguaje inclusivo: ""No hablamos así"	LA NACION	Internacional
2018-11-27 07:10:17-03	Dolor de cabeza para Macri: podrían detener al príncipe heredero saudí en el G20	El Cronista	Internacional
2018-11-27 09:46:56-03	Viajaba de mochilera con su novio y está grave: él le prendió fuego mientras dormía	Clarín.com	Internacional
2018-11-27 19:35:28-03	Ucrania presiona para que la cumbre del G20 condene a Rusia por las agresiones militares	Infobae.com	Internacional
2018-11-27 17:57:11-03	FOTO: Conoce a Knickers, el buey tan alto como una estrella de la NBA y más pesado que un auto pequeño	ELIMPARCIAL.COM	Internacional
2018-11-27 13:11:28-03	La Argentina y el Reino Unido confirmaron un vuelo entre Córdoba y Malvinas	LA NACION	Internacional
2018-11-27 19:50:56-03	El sindicato de Comercio reabrió su paritaria y consiguió un aumento extra de 20% en tres cuotas	Infobae.com	Nacional
2018-11-27 19:02:57-03	"Me mandé un moco"", los mensajes de WhatsApp del hombre que se atrincheró en Tolosa	TN	Nacional
2018-11-27 18:41:01-03	Cerca de 300 jueces comenzarán a pagar Ganancias y ya hubo reacciones contra el fallo de la Corte	Infobae.com	Nacional
2018-11-27 19:13:52-03	Falleció el padre del gobernador Alfredo Cornejo	Los Andes (Mendoza)	Nacional
2018-11-27 13:31:13-03	Se masturbó delante de una pasajera en el colectivo, ella lo filmó, lo escrachó y lo detuvieron	Infobae.com	Nacional
2018-11-27 16:10:08-03	La primera dama será anfitriona de los cónyuges de los jefes de Estado y de Gobierno	Télam	Nacional
2018-11-27 18:00:26-03	No hubo acuerdo entre el Gobierno y los manifestantes por la organización de las protestas contra el G20	Infobae.com	Nacional
2018-11-27 14:24:14-03	Dujovne dijo que hay condiciones para que baje la nafta	Télam	Nacional
2018-11-27 19:55:03-03	Santilli mantendrá las diferencias en política de seguridad con Bullrich	La Política Online	Nacional
2018-11-27 14:14:16-03	Violencia de Género: “Es terrible vivir con miedo”	Misiones Cuatro	Nacional
2018-11-27 19:02:57-03	""Me mandé un moco"", los mensajes de WhatsApp del hombre que se atrincheró en Tolosa	TN	Destacadas
2018-11-27 19:50:56-03	El sindicato de Comercio reabrió su paritaria y consiguió un aumento extra de 20% en tres cuotas	Infobae.com	Destacadas
2018-11-27 15:45:00-03	Procesaron al empresario Paolo Rocca en la causa de los cuadernos	Télam	Destacadas
2018-11-27 20:07:08-03	Se masturbó en un colectivo frente a una chica y lo detuvieron	Perfil.com	Destacadas
2018-11-27 17:59:51-03	Una mala noticia para Boca en la integración del Tribunal que decidirá sobre la Superfinal	Clarín.com	Destacadas
2018-11-27 09:46:56-03	Viajaba de mochilera con su novio y está grave: él le prendió fuego mientras dormía	Clarín.com	Destacadas
2018-11-27 18:41:44-03	Cerca de 300 jueces comenzarán a pagar Ganancias y ya hubo reacciones contra el fallo de la Corte	Infobae.com	Destacadas
2018-11-27 14:24:14-03	Dujovne dijo que hay condiciones para que baje la nafta	Télam	Destacadas
2018-11-27 16:58:11-03	La fuerte decisión que Pier Fritzsche tomó durante la lucha contra su enfermedad y cuál fue su última voluntad	Ciudad Magazine	Destacadas
2018-11-27 18:38:00-03	Confirmado: se podrá viajar a las Islas Malvinas desde Córdoba	Clarín.com	Destacadas
2018-11-27 17:18:47-03	Tres jugadores de Boca fueron informados por la Conmebol y podrían ser sancionados	Clarín.com	Deportes
2018-11-27 18:29:12-03	D'Onofrio dijo que Macri ""quiere que se juegue en River"	MDZ Online	Deportes
